online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
157.1450000000,175.2500000000,107.2830000000,3.1280000000,2.5530000000,1.1040000000,2.8630000000,2.3450000000,1.0890000000,3.0740000000,2.5980000000,2.7890000000,2.9530000000,2.5770000000,14.3290000000,691.2990000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2460.3120000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1280.3340000000,1268.5830000000,0.0020000000,1179.9770000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.8973086715,0.8973086715
159.5190000000,179.8770000000,110.0740000000,3.2190000000,2.4800000000,1.2160000000,2.7720000000,2.2870000000,1.1710000000,3.2040000000,2.5630000000,2.7800000000,2.9440000000,2.6240000000,14.2050000000,712.6180000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2240.9220000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1029.8220000000,1018.5950000000,0.0010000000,1211.0990000000,98545454,96449301,49956,49956,96945321,94848144,96945321,92750967,0,0,1600133,1601157,0.8567845937,0.8567845937
159.2370000000,178.9580000000,109.2900000000,3.2330000000,2.5670000000,1.1250000000,2.8190000000,2.3030000000,1.1930000000,3.1850000000,2.6030000000,2.7050000000,2.9070000000,2.6570000000,14.2180000000,698.8550000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2583.8380000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1388.4650000000,1377.9540000000,0.0030000000,1195.3710000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,1.1294892549,1.1294892549
159.6360000000,179.8810000000,108.2370000000,3.2550000000,2.5030000000,1.2100000000,2.7620000000,2.3250000000,1.1470000000,3.1620000000,2.5710000000,2.7450000000,3.0220000000,2.5780000000,14.2580000000,686.5080000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2215.4890000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1032.2110000000,1021.7330000000,0.0010000000,1183.2770000000,98545454,94352124,49956,49956,96945321,92750967,96945321,92750967,0,0,1600133,1601157,0.9516398934,0.9516398934
161.0000000000,182.4490000000,113.7890000000,3.1520000000,2.5340000000,1.1800000000,2.7220000000,2.3400000000,1.2140000000,3.2140000000,2.5420000000,2.8500000000,2.9700000000,2.5300000000,14.2980000000,732.5350000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2378.7900000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1139.9870000000,1127.7510000000,0.0020000000,1238.8010000000,98545454,96449301,49956,49956,96945321,94848144,96945321,92750967,0,0,1600133,1601157,0.9799749946,0.9799749946
158.0180000000,177.5820000000,109.3240000000,3.2400000000,2.5290000000,1.2150000000,2.8570000000,2.3160000000,1.2320000000,3.1770000000,2.6100000000,2.7630000000,3.0120000000,2.5300000000,14.4170000000,691.2270000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2267.1110000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1081.6310000000,1070.7310000000,0.0030000000,1185.4780000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.7743868584,0.7743868584
162.5910000000,184.0040000000,116.1720000000,3.2280000000,2.4990000000,1.1670000000,2.8120000000,2.3920000000,1.1510000000,3.2010000000,2.5200000000,2.9300000000,2.8740000000,2.5400000000,14.4020000000,752.7100000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2328.7490000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1064.0070000000,1052.2560000000,0.0030000000,1264.7390000000,98545454,96449301,49956,49956,96945321,94848144,96945321,94848144,0,0,1600133,1601157,1.0823768200,1.0823768200
156.5150000000,176.9180000000,106.4680000000,3.1450000000,2.5220000000,1.1870000000,2.7450000000,2.3250000000,1.1550000000,3.1800000000,2.6130000000,2.7910000000,2.9160000000,2.5980000000,14.0730000000,680.4170000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2264.9270000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1095.8400000000,1080.9310000000,0.0020000000,1169.0860000000,98545454,96449301,49956,49956,96945321,94848144,96945321,92750967,0,0,1600133,1601157,0.8344514514,0.8344514514
159.5960000000,180.7400000000,109.6940000000,3.2120000000,2.5740000000,1.0660000000,2.8650000000,2.3730000000,1.1860000000,3.1960000000,2.5870000000,2.8530000000,2.9400000000,2.5650000000,14.2750000000,708.9090000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2267.5800000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1059.4430000000,1047.3450000000,0.0010000000,1208.1370000000,98545454,96449301,49956,49956,96945321,94848144,96945321,92750967,0,0,1600133,1601157,0.7699917357,0.7699917357
158.2290000000,177.4850000000,108.8570000000,3.1440000000,2.5230000000,1.1960000000,2.7700000000,2.3440000000,1.1410000000,3.3170000000,2.5660000000,2.6670000000,2.9730000000,2.5520000000,14.3340000000,694.9670000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2253.5740000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1065.0180000000,1054.1160000000,0.0040000000,1188.5530000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.6882547836,0.6882547836
156.4140000000,175.7550000000,106.4770000000,3.2590000000,2.5160000000,1.2230000000,2.8410000000,2.3180000000,1.1460000000,3.2060000000,2.5940000000,2.7330000000,2.9210000000,2.6040000000,14.2760000000,682.5510000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2366.5230000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1196.2000000000,1185.1140000000,0.0030000000,1170.3210000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8789987893,0.8789987893
157.5620000000,177.7360000000,107.9870000000,3.2440000000,2.5520000000,1.1430000000,2.8540000000,2.3700000000,1.1030000000,3.1430000000,2.6040000000,2.7770000000,2.9230000000,2.6260000000,14.2930000000,698.1270000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2243.6240000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1052.9630000000,1042.4630000000,0.0020000000,1190.6580000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.8658718902,0.8658718902
156.3910000000,175.6060000000,107.6120000000,3.0650000000,2.5350000000,1.1900000000,2.7680000000,2.3920000000,1.1440000000,3.2380000000,2.5170000000,2.7230000000,2.9840000000,2.5380000000,14.2210000000,686.6570000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2254.3930000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1079.2280000000,1069.2240000000,0.0020000000,1175.1650000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8113886354,0.8113886354
158.8150000000,176.6410000000,107.5940000000,3.2010000000,2.5160000000,1.1510000000,2.7990000000,2.3660000000,1.1110000000,3.2430000000,2.6110000000,2.8370000000,2.9560000000,2.5590000000,14.2520000000,687.4040000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2351.0320000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1171.3970000000,1159.7230000000,0.0040000000,1179.6320000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8802625769,0.8802625769
156.7260000000,175.8230000000,108.1200000000,3.2630000000,2.5400000000,1.1610000000,2.7840000000,2.3400000000,1.1420000000,3.1470000000,2.6100000000,2.7350000000,2.9620000000,2.5690000000,14.1290000000,687.7070000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2212.4600000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1035.0680000000,1022.9370000000,0.0030000000,1177.3900000000,98545454,92254947,49956,49956,96945321,90653790,96945321,90653781,0,0,1600133,1601157,0.9368748346,0.9368748346
156.0080000000,175.6510000000,107.7170000000,3.2050000000,2.5800000000,1.1080000000,2.8500000000,2.2710000000,1.1290000000,3.1170000000,2.6330000000,2.7350000000,2.9790000000,2.5870000000,14.2000000000,685.5470000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2305.8210000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1132.0550000000,1120.0920000000,0.0010000000,1173.7650000000,98545454,85963416,49956,49956,96945321,84362259,96945321,84362259,0,0,1600133,1601157,0.8541619613,0.8541619613
157.4810000000,176.8160000000,107.3340000000,3.1920000000,2.4810000000,1.1480000000,2.7130000000,2.3800000000,1.1310000000,3.2460000000,2.6240000000,2.7940000000,3.0200000000,2.5450000000,14.2340000000,678.6870000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2255.5560000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1082.8920000000,1071.9810000000,0.0040000000,1172.6620000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0572755800,1.0572755800
158.3210000000,176.3310000000,107.0100000000,3.1790000000,2.5190000000,1.1540000000,2.8130000000,2.3200000000,1.1590000000,3.2140000000,2.7290000000,2.7540000000,2.9580000000,2.5790000000,14.2090000000,691.4950000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2592.6320000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1410.3290000000,1398.7830000000,0.0060000000,1182.3020000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0287803980,1.0287803980
159.3500000000,179.4880000000,109.4040000000,3.2610000000,2.5150000000,1.1870000000,2.7820000000,2.3520000000,1.1790000000,3.2360000000,2.5670000000,2.7770000000,2.9750000000,2.5880000000,14.3090000000,708.3810000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2284.3850000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1078.5550000000,1065.4310000000,0.0030000000,1205.8280000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,1.0006066286,1.0006066286
162.1990000000,184.8700000000,114.9160000000,3.2940000000,2.5570000000,1.1980000000,2.7950000000,2.2860000000,1.1100000000,3.1850000000,2.5370000000,2.7710000000,2.9390000000,2.5480000000,14.2710000000,730.4570000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2460.7030000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1219.1210000000,1206.8570000000,0.0020000000,1241.5810000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.8052684861,0.8052684861
156.9980000000,176.2380000000,107.6580000000,3.2290000000,2.5010000000,1.1440000000,2.8280000000,2.2010000000,1.1890000000,3.1400000000,2.6230000000,2.7980000000,2.9360000000,2.6150000000,14.2250000000,699.9800000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2307.3080000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1117.4960000000,1106.3800000000,0.0020000000,1189.8110000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9605283772,0.9605283772
162.6390000000,183.5010000000,113.4370000000,3.2770000000,2.5840000000,1.1990000000,2.7480000000,2.3280000000,1.1400000000,3.2010000000,2.6060000000,2.8670000000,2.9700000000,2.5000000000,14.3630000000,732.1690000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2405.8360000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1164.8190000000,1153.3540000000,0.0030000000,1241.0150000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9648719458,0.9648719458
158.0240000000,175.8280000000,107.3420000000,3.1800000000,2.4220000000,1.1260000000,2.7480000000,2.3100000000,1.1600000000,3.1340000000,2.6890000000,2.8210000000,2.9590000000,2.6200000000,14.0470000000,692.9520000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2195.6180000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1012.7090000000,999.6540000000,0.0030000000,1182.9070000000,98545454,96449301,49956,49956,96945321,94848144,96945321,94848144,0,0,1600133,1601157,1.0579964194,1.0579964194
161.1010000000,180.9840000000,110.8460000000,3.1860000000,2.5540000000,1.2040000000,2.7700000000,2.3070000000,1.1560000000,3.2260000000,2.6400000000,2.8490000000,3.0370000000,2.4990000000,14.3890000000,727.6910000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2305.6070000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1075.6460000000,1064.4820000000,0.0050000000,1229.9590000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.7081089742,0.7081089742
157.2430000000,176.7170000000,108.1170000000,3.1610000000,2.5530000000,1.1320000000,2.8280000000,2.3300000000,1.1390000000,3.1770000000,2.5530000000,2.7350000000,3.0260000000,2.5420000000,14.3370000000,689.7480000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2215.8500000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1035.0310000000,1023.4360000000,0.0010000000,1180.8170000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8963212947,0.8963212947
156.5960000000,176.3120000000,107.9280000000,3.1960000000,2.5360000000,1.1810000000,2.7550000000,2.2720000000,1.1600000000,3.1900000000,2.6240000000,2.7280000000,3.0010000000,2.5790000000,14.2260000000,703.6010000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2331.7770000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1138.4020000000,1126.3060000000,0.0010000000,1193.3730000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9110983271,0.9110983271
157.2490000000,178.9030000000,108.3590000000,3.1790000000,2.4910000000,1.0940000000,2.7920000000,2.2940000000,1.1410000000,3.1470000000,2.5830000000,2.7500000000,2.9560000000,2.5360000000,14.0600000000,694.8110000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2398.8330000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1210.8680000000,1200.1520000000,0.0020000000,1187.9630000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.7943732852,0.7943732852
157.7420000000,178.3110000000,108.1250000000,3.2120000000,2.5700000000,1.1300000000,2.8580000000,2.2500000000,1.1550000000,3.1280000000,2.5950000000,2.8700000000,3.0480000000,2.5930000000,14.3190000000,699.6920000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2234.6000000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1041.4770000000,1028.6820000000,0.0050000000,1193.1210000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8459641592,0.8459641592
159.0200000000,180.2210000000,110.3350000000,3.1640000000,2.4930000000,1.1760000000,2.7880000000,2.3300000000,1.1720000000,3.2890000000,2.5880000000,2.6770000000,3.0220000000,2.6260000000,14.2310000000,707.8660000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2292.5070000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1085.8820000000,1074.5850000000,0.0010000000,1206.6230000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8550576574,0.8550576574
156.7120000000,175.8270000000,106.3230000000,3.1810000000,2.5950000000,1.1850000000,2.8780000000,2.2700000000,1.1360000000,3.1930000000,2.6360000000,2.7400000000,2.9320000000,2.6230000000,14.1690000000,684.4000000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2270.9220000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1098.5340000000,1087.8330000000,0.0040000000,1172.3860000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8724045788,0.8724045788
157.1740000000,177.4800000000,108.7420000000,3.0700000000,2.5730000000,1.1420000000,2.8040000000,2.2640000000,1.1300000000,3.2260000000,2.6260000000,2.7800000000,3.0250000000,2.5310000000,14.0680000000,687.8210000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2196.2870000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1016.2850000000,1003.8680000000,0.0050000000,1180.0000000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0015189228,1.0015189228
157.2930000000,176.9780000000,106.7680000000,3.1680000000,2.6170000000,1.1880000000,2.9180000000,2.2720000000,1.1140000000,3.1350000000,2.5720000000,2.7060000000,2.9240000000,2.5520000000,14.2670000000,685.5120000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2266.1530000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1090.6830000000,1079.2910000000,0.0060000000,1175.4670000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,1.1809839566,1.1809839566
157.9860000000,176.0580000000,106.7410000000,3.1620000000,2.6120000000,1.1840000000,2.7950000000,2.4170000000,1.1500000000,3.2240000000,2.6690000000,2.7570000000,2.9380000000,2.5510000000,14.2490000000,688.9930000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2432.9090000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1253.9700000000,1240.8650000000,0.0040000000,1178.9380000000,98545454,94352124,49956,49956,96945321,92750967,96945321,90653790,0,0,1600133,1601157,1.1655094959,1.1655094959
155.7990000000,175.1230000000,107.0920000000,3.1720000000,2.5760000000,1.1930000000,2.8620000000,2.3140000000,1.1410000000,3.1270000000,2.6270000000,2.7200000000,2.9180000000,2.5870000000,14.1610000000,692.3870000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2339.3760000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1160.0610000000,1146.6530000000,0.0010000000,1179.3140000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7952552633,0.7952552633
165.0530000000,184.5540000000,113.8260000000,3.2350000000,2.5780000000,1.1860000000,2.7790000000,2.2780000000,1.1710000000,3.2720000000,2.6040000000,2.8300000000,3.0240000000,2.6010000000,14.2610000000,700.8810000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2535.1450000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1321.5260000000,1310.2660000000,0.0040000000,1213.6180000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0177694637,1.0177694637
157.3920000000,177.5430000000,109.0800000000,3.2550000000,2.6110000000,1.1490000000,2.7880000000,2.2900000000,1.1380000000,3.1560000000,2.5600000000,2.7690000000,2.9550000000,2.5170000000,14.2460000000,694.6450000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2291.8670000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1104.3360000000,1092.7140000000,0.0010000000,1187.5300000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9382483813,0.9382483813
162.6350000000,184.2950000000,114.4260000000,3.1670000000,2.5310000000,1.1980000000,2.8460000000,2.2540000000,1.1210000000,3.2390000000,2.5930000000,2.8940000000,3.0400000000,2.6250000000,14.4750000000,736.4970000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2454.7870000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1207.3090000000,1193.0890000000,0.0020000000,1247.4750000000,98545454,98546478,49956,49956,96945321,96945321,96945321,94848144,0,0,1600133,1601157,0.8474480986,0.8474480986
158.4900000000,178.0790000000,108.6920000000,3.1080000000,2.5700000000,1.1420000000,2.9180000000,2.3010000000,1.0880000000,3.2220000000,2.5440000000,2.7330000000,3.0710000000,2.4860000000,14.3460000000,686.7740000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2307.0650000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1125.8860000000,1114.9680000000,0.0030000000,1181.1780000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.9881582388,0.9881582388
162.1150000000,185.3720000000,115.8050000000,3.1340000000,2.5400000000,1.2080000000,2.7630000000,2.3530000000,1.2040000000,3.2810000000,2.4990000000,2.8800000000,2.9830000000,2.5440000000,14.3040000000,733.8230000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2330.8330000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1084.3850000000,1071.4010000000,0.0030000000,1246.4470000000,98545454,94352124,49956,49956,96945321,92750967,96945321,92750958,0,0,1600133,1601157,0.8366286743,0.8366286743
157.3320000000,175.7170000000,108.1720000000,3.1450000000,2.5280000000,1.2090000000,2.8060000000,2.3430000000,1.1490000000,3.2410000000,2.5300000000,2.6500000000,2.8630000000,2.4770000000,14.0430000000,685.0920000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2223.5680000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1048.7290000000,1036.0110000000,0.0010000000,1174.8380000000,98545454,92254947,49956,49956,96945321,90653790,96945321,88556613,0,0,1600133,1601157,1.0156650489,1.0156650489
160.7480000000,184.4430000000,113.9510000000,3.1980000000,2.4920000000,1.1750000000,2.6940000000,2.2970000000,1.1430000000,3.2800000000,2.6440000000,2.8640000000,2.9250000000,2.5790000000,14.3690000000,727.2570000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2387.4340000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1151.8070000000,1140.3180000000,0.0050000000,1235.6260000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0212043535,1.0212043535
158.1130000000,177.7170000000,107.5660000000,3.2940000000,2.5550000000,1.1750000000,2.7890000000,2.3160000000,1.1580000000,3.1330000000,2.6520000000,2.6560000000,2.9390000000,2.5300000000,14.1610000000,694.1670000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2366.7900000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1180.1470000000,1168.1100000000,0.0010000000,1186.6410000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8561879297,0.8561879297
156.8600000000,176.4250000000,107.1410000000,3.1430000000,2.4740000000,1.1720000000,2.7110000000,2.3730000000,1.1230000000,3.2090000000,2.6370000000,2.7440000000,2.9790000000,2.4650000000,14.2840000000,698.3820000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2285.8990000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1098.1370000000,1086.7290000000,0.0030000000,1187.7600000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,1.1205738789,1.1205738789
156.4790000000,178.2040000000,107.2250000000,3.0960000000,2.5710000000,1.1320000000,2.7850000000,2.3150000000,1.1380000000,3.2190000000,2.6180000000,2.7150000000,2.9890000000,2.5060000000,14.3250000000,692.0760000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2263.9330000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1081.0260000000,1069.7490000000,0.0030000000,1182.9050000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8565556911,0.8565556911
158.2350000000,176.2540000000,107.3370000000,3.2420000000,2.4680000000,1.1640000000,2.8360000000,2.2690000000,1.1380000000,3.2150000000,2.6340000000,2.7660000000,3.0630000000,2.5610000000,14.2390000000,689.8140000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2222.6160000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1041.6420000000,1029.8980000000,0.0040000000,1180.9730000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8694071094,0.8694071094
